country,wave,year,n_respondents,index_all,index_imf,index_idawb,index_unsc
CHN,3.0,1995.0,1500,0.1072903726063345,0.1365395512632408,-0.0643732735922538,0.2678312763781967
CHN,4.0,2001.0,999,0.0880849359936264,-0.0513557825553237,0.0268134833379645,0.2342252540452425
CHN,5.0,2007.0,1979,0.1105769677455581,0.081446569520823,0.0598175614190292,0.1899097752637917
CHN,6.0,2013.0,2250,0.163471826914355,0.2045724277062406,0.0815369942010818,0.2728774242232845
CHN,7.0,2018.0,3036,0.1633261114055899,0.2130521762588546,0.1268179876159933,0.171598184685959
COL,3.0,1997.0,6024,-0.19429467399454695,-0.2699198973696192,-0.23509612387217893,-0.12307118733922734
COL,5.0,2005.0,3025,-0.1481578688546811,-0.0462364056458238,-0.2299301434170061,-0.0531959985584813
COL,6.0,2012.0,1512,-0.1154029650100779,-0.0549104123314878,-0.1297900725381069,-0.1209601673008156
COL,7.0,2018.0,1520,-0.2032586774566689,-0.2282951737848373,-0.2296961659660014,-0.1593733515802292
CYP,5.0,2006.0,1049,0.0042939957539156,-0.0134368280413218,-0.0094085122189515,0.063168571562968
CYP,6.0,2011.0,1000,0.072862250469779,0.0935660757431958,0.0526918112941745,0.1319937948933872
CYP,7.0,2019.0,1000,-0.0102384106192561,-0.1026654536382289,0.0463987651765767,-0.0139001080929471
CZE,2.0,1991.0,924,-0.0437277347900105,0.1450573858203872,0.0740291856138879,-0.2196997865491357
CZE,3.0,1998.0,1146,-0.0422499662650263,-0.0863553189391676,0.0161728202642096,-0.1297350022688392
CZE,7.0,2022.0,1200,0.046221511896677,0.0847156367465556,0.03950890101064,0.0329411787793838
DEU,3.0,1997.0,2026,0.0178438715139126,-0.1020113240588091,0.1997225344624448,-0.3068932620012072
DEU,5.0,2006.0,2064,0.0379546589222113,0.0326921069438314,0.1051487002081747,-0.1123099835785177
DEU,6.0,2013.0,2046,0.0883920777892972,-0.1683974993351069,0.2607234584599489,-0.1424168651022773
DEU,7.0,2018.0,1528,0.1387661534156286,-0.124372382740266,0.3292770273607729,0.0498673246337399
DOM,3.0,1996.0,417,0.007415260784302,-0.0633671775744266,0.0993383231825673,-0.172530868323352
DZA,4.0,2002.0,1280,-0.0030981003457927,0.036153278584628,-0.0299946006563488,0.0131701070202574
DZA,6.0,2014.0,1200,-0.0860858134468596,-0.2300073594841815,-0.0568423795275476,-0.0396079818566257
ECU,6.0,2013.0,1202,-0.0765471402653415,0.0223757249953573,-0.0756332776519704,-0.1875330110284237
ECU,7.0,2018.0,1200,-0.1197846375766306,-0.0736805758815307,-0.1574882729708819,-0.1005984199151472
EGY,4.0,2001.0,3000,0.2147278369955986,-0.1683673331946442,0.3532329489844921,0.1065805577895018
EGY,5.0,2008.0,3051,0.0577024921847494,0.254405898519519,0.0545875198375076,-0.1203474485485589
EGY,6.0,2013.0,1523,0.0293954048502674,0.1805529622990984,-0.0299308415798751,-0.0447928381968421
EGY,7.0,2018.0,1200,0.0163441208788902,0.0454847653805143,-0.0064649081996531,0.010319660023371
ESP,2.0,1990.0,1509,-0.1242408534043844,-0.285292754995723,-0.0182920486396043,-0.1232127438720641
ESP,3.0,1995.0,1210,-0.0588428168962779,-0.1577847170625459,0.0492084208062549,-0.2051983647394668
ESP,4.0,2000.0,1209,-0.0016872809222979,-0.141340269225952,0.0900223688837768,-0.1066933738527104
ESP,5.0,2007.0,1200,0.039646595551296,-0.1309100587693388,0.0858365185479653,0.0302476866492336
ESP,6.0,2011.0,1189,0.0282205889958733,-0.0776192578891048,0.1768498440411319,-0.2362696357001884
EST,3.0,1996.0,1021,0.0080593478209844,0.0372328844387563,0.0193586525795729,-0.0755988161113893
EST,6.0,2011.0,1533,0.048850439880355,0.0468834880483356,0.0795979120654882,-0.0644861246365252
ETH,5.0,2007.0,1500,0.071562254930246,0.0855044651949986,0.1201433537338586,-0.0014937471164886
ETH,7.0,2020.0,1230,0.0568149910837543,0.1745096277120756,0.0779584043697665,-0.0285704299644809
FIN,1.0,1981.0,1003,-0.1117672237407783,-0.6075599584967042,,0.0480641763816677
FIN,3.0,1996.0,987,0.0145851206335162,-0.0959387260284235,0.0580109006812468,0.0392893182521288
FIN,5.0,2005.0,1014,0.0430074950605956,-0.171657985599593,0.0530343436533695,0.1751005651826242
FRA,5.0,2006.0,1001,-0.0873607820176383,-0.2774405927370428,-0.0301990608557632,-0.0900237141061233
GBR,3.0,1998.0,1093,0.0161916121862755,-0.0950455439365522,0.1742994059633703,-0.3025847387802681
GBR,5.0,2005.0,1040,-0.061139685584515,-0.2877674388558413,-0.0069328675212515,-0.0129682130180835
GBR,7.0,2022.0,2609,0.1595235573497586,0.1333812057060691,0.1719219046247423,0.1526563470892412
GEO,3.0,1996.0,2008,0.0374304616624683,0.152176011579898,-0.0416777146620284,0.0939052133840834
GEO,5.0,2009.0,1500,0.0534183683434044,0.2176035058932234,0.0993938456855353,-0.1222365016437888
GEO,6.0,2014.0,1202,0.0603098667976622,0.0803518743480327,0.020918576749393,0.1718991598942285
GHA,5.0,2007.0,1534,0.1151953678644218,-0.0039715949152186,0.0521955669473264,0.2720607570901565
GHA,6.0,2012.0,1552,0.1205248541338083,0.114997512385923,0.0821934853349487,0.2148877237452683
GRC,7.0,2017.0,1200,0.0459256365235788,-0.1458177342871745,0.1511705325500618,0.0340155255040311
