country,wave,year,n_respondents,index_all_ym,index_imf_ym,index_idawb_ym,index_unsc_ym,index_all_y,index_imf_y,index_idawb_y,index_unsc_y
CYP,5.0,2006.0,1049,0.04294223487810328,-0.001603398741903435,0.02060452291785466,0.15093676898416325,0.039551749384837305,0.009619229642634702,0.07374267781441693,0.058987702181240775
CYP,6.0,2011.0,1000,0.055383200090045416,0.10814897062710604,0.007244650788185911,0.11785343195327566,0.04009835421193898,0.14493651678267197,-0.016651347261215286,0.08439268929427303
CYP,7.0,2019.0,1000,0.0027701637453862006,0.07160338549509783,0.037788899690479674,-0.06552304891767183,-0.01385969072716506,0.06661987806797914,0.02536264927083674,-0.09281169657348659
CZE,2.0,1991.0,924,0.05724504094972302,0.20872810407486644,0.3787146119780096,-0.2607043594790927,0.125741126404883,0.16689831162349006,0.3787146119780096,-0.14378780610649483
CZE,3.0,1998.0,1146,-0.009893512016060087,0.03372449487329414,0.11659570690614018,-0.23627824027837005,0.03834849563887059,0.04315010144751475,0.08685175819432807,-0.06560432359219857
CZE,7.0,2022.0,1200,0.01908964815682914,0.10932204454511237,0.1193703137874171,-0.2423671911766229,0.036907364162760546,0.10363504654520614,0.024667507948366325,-0.03273708545151812
DEU,3.0,1997.0,2026,-0.03867942663320443,-0.08999947181747597,0.26605119768961444,-0.4433942946000058,-0.03180152095048677,-0.1007139414052191,0.22252396184919687,-0.385572812611022
DEU,5.0,2006.0,2064,-0.048610432807824,0.04987842897253177,0.15647767003181307,-0.44299533409642433,-0.03248684810435647,0.0795942197751768,0.09064102863661683,-0.364408061748458
DEU,6.0,2013.0,2046,-0.007916180957904861,-0.07834695198490238,0.23241640625980406,-0.29833087129439345,-0.007570955905268111,-0.08737948280120789,0.22072656477472677,-0.3152531292713398
DEU,7.0,2018.0,1528,0.006760235050366578,-0.1680656955526518,0.30308050499449746,-0.2907565899348096,0.015282571245076449,-0.2690318092664203,0.3369809856659578,-0.23813793245406548
DOM,3.0,1996.0,417,-0.01590092354207274,-0.1507966266365043,0.18221042792346648,-0.22205312983641862,0.026264554413054246,-0.21002334967805963,0.2699444360364473,-0.19672827350812538
DZA,4.0,2002.0,1280,-0.0037884842394281214,0.04563853648567208,0.028061402511473186,-0.11136975144382094,0.009860853892775146,0.04563853648567208,0.08575484619005767,-0.16094713808369102
DZA,6.0,2014.0,1198,-0.03731547291487997,-0.22693316362243457,0.07035915585946154,-0.06222979154638798,-0.13265104458867322,-0.31359640650089976,0.014712207305548133,-0.1952029613649559
ECU,6.0,2013.0,1202,-0.0455039258727032,0.0019331001980373856,-0.006424024407443301,-0.15478170115183046,0.0037656256021787625,-0.0014398116524647528,0.10158374409258622,-0.20140318336138732
ECU,7.0,2018.0,1200,-0.06330801265945936,-0.04170926003464879,-0.1057353000608433,-0.03151528246723898,-0.03054685443920126,0.02027687804516683,-0.06678418919462643,-0.04763267494139717
EGY,4.0,2001.0,3000,0.10978166026434823,-0.16836733319464428,0.2295173744032011,0.03726275781147457,0.08272811401533184,-0.16836733319464428,0.17962600615959365,0.08639317727480508
EGY,5.0,2008.0,3051,0.08777700749965822,0.23801450569102836,-0.07825326839860951,0.029120363050737234,0.014054334150096196,0.19104450323534106,-0.2246734486115899,-0.013209715825227134
EGY,6.0,2013.0,1523,-0.09841787728702586,0.1915565398515737,-0.3314356628863079,-0.130864954163507,-0.09558690937672297,0.11555447651222543,-0.3175105187601561,-0.11014789021908773
EGY,7.0,2018.0,1200,0.14851238581955828,0.3356030543637788,-0.08974149481817119,0.2122891805686779,0.04668129907389327,0.29635017127174057,-0.2602792085288885,0.1559986386018608
ESP,2.0,1990.0,1506,-0.32257792010832914,-0.2669618326903376,-0.26458008809854233,-0.40970625133632455,-0.2697104650494941,-0.22231850679250223,-0.26458008809854233,-0.32848471620177705
ESP,3.0,1995.0,1209,-0.14279826982847107,-0.161246914046219,0.02375476943272988,-0.3455909484471619,-0.10189571124312904,-0.10710674825826087,0.01683604602025031,-0.2801499260737628
ESP,4.0,2000.0,1209,-0.15722916182660962,-0.14134026922595197,0.0003369135069473666,-0.41121010654813084,-0.10103488508803697,-0.09892540072029274,-0.01210950686882817,-0.2829669774864055
ESP,5.0,2007.0,1199,-0.0654490651233062,-0.06042515565385476,0.04764282270525734,-0.23525123542859383,-0.009532578437596199,-0.03501252177275579,0.06530895021512603,-0.10765538057017428
ESP,6.0,2011.0,1189,-0.011708184940510614,0.1122962795249463,0.1245424526991107,-0.3350858593602702,0.04202761392898343,0.14396761733675148,0.1033570984477215,-0.2027521979735158
EST,3.0,1996.0,1021,0.010468356043544165,0.07332346336735408,0.006870162958649941,-0.0848463269200079,0.03645131514684331,0.06766104917280574,-0.00222526223311269,0.012295604749765727
EST,6.0,2011.0,1533,-0.0010964006836345255,0.09312249060315812,-0.04225239879045448,-0.058466484363068,-0.015269535906623258,0.11284724974747953,-0.09441562113616278,-0.0732369944767708
ETH,5.0,2007.0,1500,0.09118337339699947,0.15845988527679616,0.2515237458772169,-0.17994221097220042,0.07941126407648849,0.21357296545288523,0.17900050184760352,-0.17224206933162256
ETH,7.0,2020.0,1230,0.15295327706672798,0.15908320848782956,0.07002863442070506,0.2337320163607195,0.057259797010666115,-0.025559012956980126,0.023614547445818562,0.19743938339569672
FIN,1.0,1981.0,1003,-0.11176722374077837,-0.6075599584967042,,0.04806417638166779,-0.4369636545935128,-0.6075599584967042,,-0.26636735069032147
FIN,3.0,1996.0,987,-0.05830101551728256,-0.14926366230199953,0.03962447944579149,-0.022662410332243324,-0.15234385294733957,-0.1559899057353826,-0.019360677566155806,-0.20276511214172352
FIN,5.0,2005.0,1014,0.09061542917876386,-0.19333239642244024,0.22610981563871796,0.2050142770919191,0.06789974426946016,-0.21149073095521953,0.274858467230482,0.11431521843070229
FRA,5.0,2006.0,1001,-0.11031068703798526,-0.33228831766809963,0.09330298104025689,-0.17509112716709446,-0.09653329065309631,-0.2761656821920337,0.10519199843886119,-0.18622898287111012
GBR,3.0,1998.0,1093,0.01619161218627551,-0.09504554393655228,0.17429940596337035,-0.30258473878026815,-0.04954031872960755,-0.09504554393655228,0.11426172698746237,-0.30258473878026815
GBR,5.0,2005.0,1040,-0.042167351314038454,-0.3329283386335403,0.14893728445879667,-0.03423186950004692,-0.07747239497964536,-0.3899490823738455,0.16883536195003682,-0.08944206635212484
GBR,7.0,2022.0,2608,0.08119922766159286,0.058784436818794916,0.17072159543858811,-0.07421658697399226,0.0481935633051357,0.05423492851970862,0.15889934640639894,-0.178670652366056
GEO,3.0,1996.0,2008,0.01988992952191261,0.0709531072444159,-0.09289589708682695,0.11148222653943278,0.11647880096565838,0.058312173987532696,0.004883271711490933,0.3237002264052254
