country,wave,year,n_respondents,index_all_ym,index_imf_ym,index_idawb_ym,index_unsc_ym,index_all_y,index_imf_y,index_idawb_y,index_unsc_y
KOR,1.0,1982.0,967,0.20678866641726046,0.11996279024436295,,0.22494028558303228,-0.05218295779370282,0.11996279024436295,,-0.13971111547228407
KOR,2.0,1990.0,1251,0.013700266552477764,0.06310091357802115,0.02682777861602654,-0.022291201551568624,0.007620258870555308,0.08223329168435681,0.045972265669513186,-0.0745832269816362
KOR,3.0,1996.0,1249,0.06395564091740989,-0.025598262006000825,0.06591258614693175,0.16006177214118508,0.1072574419936866,-0.017718041867375644,0.12784873523888676,0.17885920801469957
KOR,4.0,2001.0,1200,-0.017011388906717478,0.04084910914328334,-0.07468259291681466,0.04735316374347254,0.037862528061700366,0.11313937376583004,-0.013641254292727533,0.07549283855989392
KOR,5.0,2005.0,1200,0.029524386737653122,0.10734412388532606,-0.009565710519682052,0.0685045673224731,0.04035022744812111,0.19844643055510094,-0.027884801416595,0.08450812350314581
KOR,6.0,2010.0,1200,0.043150160593669294,0.037386075258542886,0.03921375662562828,0.062016589136320355,0.03546567351479105,0.012763647917385797,0.051857750301314794,0.01526128287472069
KOR,7.0,2018.0,1245,0.060073387859192265,0.17255646852782264,0.0069808684327581794,0.06120177682166059,0.07891156662139717,0.19405167416979158,0.0017810563935972581,0.10325267076032582
KWT,6.0,2014.0,1299,0.02755233397609577,0.06684447422417653,-0.02640985194800523,0.16225843555506192,0.02015069546196453,-0.11438130083863504,0.009279647639460466,0.07167645338401053
LBN,6.0,2013.0,1200,-0.19099844620545417,-0.20057110536514278,-0.2291808164172148,-0.043460299201118074,-0.2343162060698425,-0.22510618880605926,-0.3393973096370419,0.13269405579872132
LBN,7.0,2018.0,1200,-0.2017304573308873,-0.24449680100774562,-0.15671862558364144,-0.21724430039836085,-0.280876174853284,-0.22534063914230862,-0.2890236911268281,-0.2741238440387714
LBY,6.0,2014.0,2129,-0.04678691543396309,-0.032934624148043504,-0.09986917099049018,0.05802371993080122,-0.03947868623464601,-0.3284522723017223,-0.055543442310411105,0.23287559891832238
LBY,7.0,2022.0,1196,-0.20728631066284936,-0.30494275498832246,-0.19243940514546393,-0.1906628767923,-0.23668687284073237,-0.32584785498678426,-0.22842059472700277,-0.22165582878373155
LTU,3.0,1997.0,1009,-0.07777608384584835,0.06325777294982997,-0.08420617952009836,-0.19840534869623713,-0.08537175140037742,0.13647245182510662,-0.15248478185209546,-0.16443221189452262
LVA,3.0,1996.0,1200,-0.06820358944796087,0.05800459713501327,-0.08226590322588168,-0.16408943334063783,-0.08679239735515097,-0.014794370789888314,-0.13164089162288622,-0.07634967006075527
MAC,7.0,2019.0,1023,0.04822141713750722,0.15491681793693957,0.025023884556695287,0.02363730686040557,0.028016508487037607,0.13276806876871053,-0.021786853473743085,0.03923620665653321
MAR,4.0,2001.0,1251,0.053756852114872425,-0.039347726217351324,0.09484548388554634,0.06595791238910922,-0.008399691596216745,-0.1572051761104161,0.09094751347366799,-0.018899591722124198
MAR,5.0,2007.0,1200,0.021647479699188527,-0.028427594204488156,0.017549541358088817,0.05559765987642586,0.02553894261948295,0.09543686047564334,-0.02563279547474264,0.028299069758761095
MAR,6.0,2011.0,1200,0.028185253729486288,0.004216457961538861,0.07513802211227696,-0.08398765875492047,0.011732145166087008,-0.12977101336240893,0.14095700664431782,-0.18388336955222065
MAR,7.0,2021.0,1200,-0.02382609619102193,-0.09329597414270996,-0.05339446521265078,0.035594576105497266,-0.02524361864493776,-0.07825337980426023,-0.07167723040283039,0.035451198098217354
MDA,3.0,1996.0,984,-0.07910572789008839,-0.02854670222723856,-0.14511404661564034,-0.022988443713191784,-0.07957060673927181,-0.021052439445071,-0.19240488426811522,-0.016660254106902306
MDA,4.0,2002.0,1008,-0.06982538513211585,-0.011987248519685844,-0.2443650905750351,0.1164222046928934,-0.00409028137259007,0.03256171747131681,-0.17993214892536702,0.1446610003278849
MDA,5.0,2006.0,1046,-0.11138784609327304,-0.004114135074885618,-0.12692840756144316,-0.14020031581979428,-0.12681411634623305,0.03328906016660218,-0.17859577436113,-0.1159717203502577
MDV,7.0,2021.0,1039,0.005352663608789123,0.07799582611573502,-0.035347166388475106,0.03025121612502169,-0.015209854764990188,0.02078678894397933,-0.03378943691572467,0.007039196604892186
MEX,1.0,1981.0,1837,-0.007204736328300485,0.03068696898471639,,-0.019290156422094546,-0.07435443213489051,0.03068696898471639,,-0.13095314667420338
MEX,2.0,1990.0,1531,-0.09060129661483969,-0.01426442390387228,0.025919823187739117,-0.22388240584359334,-0.05128354248748378,0.05466639639867136,-0.002415835171933568,-0.14780411853189235
MEX,3.0,1996.0,1510,-0.10626179018279627,-0.09036090599266151,-0.10471364246741838,-0.09450623846524885,-0.09598117940063772,-0.033799491286335547,-0.10089038254613247,-0.09174281778631217
MEX,4.0,2000.0,1535,-0.12102653200750309,-0.05089430786071376,-0.10598451541642913,-0.1744044031568004,-0.1041780495124474,-0.029493066412289524,-0.07690829311720686,-0.18131790608356615
MEX,5.0,2005.0,1560,-0.11967928119102454,0.045810257732123806,-0.19958077527486695,-0.03563654468086079,-0.12604964461150928,-0.09526122011553174,-0.17919142313270162,-0.02033208194208929
MEX,6.0,2012.0,2000,-0.10837112055380335,0.0018595677297438653,-0.1282209207760191,-0.17036310381666955,-0.13919751194805102,-0.0952376866343403,-0.134425481411015,-0.20495442088762214
MEX,7.0,2018.0,1741,-0.12665353809897695,-0.09884683706056602,-0.21989211721185326,-0.03402401603632936,-0.13103748257070527,-0.019315784486198383,-0.2864065156821176,-0.014951119526618553
MKD,3.0,1998.0,994,-0.034314163864095505,0.1223085433376467,-0.08208938667235272,-0.019646794184055225,0.006313815253225332,0.24877711679666772,-0.07831787884035725,0.015045840628431242
MKD,4.0,2001.0,1054,-0.16775904033762212,0.21793978760947125,-0.27663456793810337,-0.12996862181660737,-0.13365000369211133,0.21810434285233932,-0.20802881129099074,-0.1365478785265691
MLI,5.0,2007.0,1533,0.013575928470883441,-0.09435808049149824,-0.04780003248647151,0.20322787590685282,0.04526083460112395,-0.08343489283731538,-0.021010232598065583,0.24014112493494438
MMR,7.0,2020.0,1200,0.06499569829847637,0.14660232641313162,0.11104498739534284,-0.031858148568927255,0.08076518059198813,0.1075789835678057,0.15229245321157947,-0.01228266357658862
MNE,3.0,1996.0,240,0.10223859512635153,0.09054537471508377,0.11662935126054304,0.06790475497482937,0.09394559333582289,0.11248724183039166,0.11354833909761203,0.04063725316601282
MNE,4.0,2001.0,1060,-0.019382135203982815,0.28096938303131697,-0.010219663327364726,-0.15522252849433402,0.00889370007614775,0.3522589428144442,0.013663004916046122,-0.13194025139408933
MNG,7.0,2020.0,1638,-0.13287136446416054,-0.11428223239435188,-0.18956803708184192,-0.07699335970756221,-0.1544278133515854,-0.07736084166048929,-0.26250354641357004,-0.07292076355127057
MYS,5.0,2006.0,1201,-0.172327374839416,-0.01683460775711863,-0.25717259436844137,-0.0657428819984345,-0.15869171214130262,-0.00287668760486956,-0.20062551878345122,-0.149029111852194
MYS,6.0,2012.0,1300,0.05800812260037948,0.09123445482283432,0.007725634114584213,0.12587008002402839,0.12098784048161708,-0.043590386889560954,0.14221335399086588,0.13400095796808936
MYS,7.0,2018.0,1313,-0.11750158606057519,0.0878561014594958,-0.1853369323501973,-0.13142884776221098,-0.13295696394216044,0.09109393944960092,-0.18998611286981595,-0.1549944862594169
NGA,2.0,1990.0,1001,0.0235162499548595,0.009363569922697192,-0.05538056241860869,0.0571016498089097,0.08328790214199985,0.03865411288276672,0.02172661865571237,0.1020799065440703
NGA,3.0,1995.0,1995,0.04395242674191889,0.14859474730244088,0.03600223173061497,-0.05278613084880196,0.09965116057004512,0.20562869827110875,0.07855045603856181,0.018471717022464255
NGA,4.0,2000.0,2022,-0.034202295115891075,0.15151877369219327,-0.07195957933953445,-0.04645980783320964,-0.03485852184019059,0.15151877369219327,-0.1218395278345116,-0.005112228651205895
NGA,6.0,2012.0,1759,0.003505659375694223,0.02684389164225845,-0.023556113114882475,0.05671378090183477,0.016639712317909658,-0.008768598904007892,-0.032639090999849844,0.20988757860078153
NGA,7.0,2018.0,1237,0.013107242315986997,0.1175959574166587,-0.07376618045159491,0.040270598269436415,0.045457287736470495,0.08776561867358047,-0.027880687366029208,0.07470088731336981
NIC,7.0,2020.0,1200,-0.09685129028186183,-0.10242853668406118,-0.12977584344970897,-0.060051618534306156,-0.0548232827983254,-0.009054423238127166,-0.1337647916531698,0.0006159005973561542
NIR,7.0,2022.0,447,0.12324189774962677,0.13486748071343635,0.1622924322475623,0.08003806332895637,0.13978283528125068,0.13848138653221773,0.18588810756770807,0.0989943679829887
NLD,5.0,2006.0,1050,-0.1003170551596113,-0.2858404837722811,-0.009906293831920567,-0.20297521241944796,-0.10795396084710672,-0.28684065703797207,-0.03714126016163679,-0.21566550691324796
NLD,6.0,2012.0,1897,0.008410008620301779,-0.16890758756819968,0.10674182956393034,-0.09192716329731329,0.0048607567070257885,-0.055498779178711766,0.055048927880986,-0.10668301710812841
NLD,7.0,2022.0,2087,0.04762913514051625,-0.09207997722868114,0.10980552495035284,0.03779627319364042,0.07425759983541462,-0.02987269705543505,0.11342479385750598,0.06809669145503588
NOR,3.0,1996.0,1125,0.15674278782131734,-0.10343240634407663,0.24366885403025063,0.20015548929302293,0.13913748053731018,-0.2155643045962563,0.23847143530123135,0.21064741151931815
NOR,5.0,2007.0,1024,0.08455103543641695,-0.18679461471725187,0.06096642563670713,0.310528155454269,0.08274692340093777,-0.3303107976326847,0.08563580122245663,0.32028165174401346
NZL,3.0,1998.0,1200,-0.0013047267584421185,-0.06031569780343882,0.09526059669158059,-0.14154726025693767,-0.007854412774485533,-0.059297073227274705,0.1329133495621516,-0.13621719511416108
NZL,5.0,2004.0,953,0.18404156284190454,0.0642892438381733,0.3445771576885679,0.13355427202201067,0.2170283520022413,0.052241644369073706,0.3813002357738377,0.18130581177433983
NZL,6.0,2011.0,839,0.1420422109473373,0.09914738923954579,0.195308821349655,0.09575915133003494,0.14624506188266378,0.13964229921944885,0.21357437364743972,0.06359110058289744
NZL,7.0,2020.0,1057,0.17126451740137516,0.13792821059182708,0.23889189173049216,0.12039223801682396,0.19808624568252517,0.14258205113131592,0.28516409420637745,0.1436716908697683
PAK,3.0,1997.0,733,-0.06936979658069022,-0.12154072697319965,-0.4553480485705137,0.3607142141346001,-0.12069138573120461,-0.043779828717341644,-0.572752914100817,0.10377140950134063
PAK,4.0,2001.0,2000,0.005130284093881035,0.2471794806658179,-0.08964525636817043,0.04933510746259471,-0.002764334064752501,0.2471794806658179,-0.0862107413052542,-0.0421368506186665
PAK,6.0,2012.0,1200,-0.009606496057403182,-0.12939539583088908,-0.02468959485893303,0.12252666817637407,0.01371099777246951,-0.29348642008858133,0.03640693492118064,0.1808704208780961
PAK,7.0,2018.0,1995,-0.12009731327672374,-0.09745009879578753,-0.11167242934888269,-0.13784285843922128,-0.13900449205210144,-0.206357781683659,-0.0729150734922151,-0.17696462813823452
PER,3.0,1996.0,1211,-0.0003491541058912564,-0.0550549819678326,0.0714660479178693,-0.12109430402279273,-0.016892983288797295,-0.03945577428920918,0.08097357773543187,-0.15857758750098386
PER,4.0,2001.0,1501,-0.027096457513595712,-0.07462085656383569,0.0015588927279434471,-0.11593467891220179,0.009926367856341923,-0.09506737546157347,0.029054910674943892,-0.03647419765740211
PER,5.0,2006.0,1500,-0.07914749238777265,-0.019138683607847165,-0.08061755185021956,-0.16113895345898413,-0.09529102012250501,-0.15159604445160973,-0.11169319379306382,-0.04553031542603466
PER,6.0,2012.0,1210,-0.11928638325847862,-0.03149944249896894,-0.13915933259450933,-0.16099677569499177,-0.11389730571262399,-0.06817966929070486,-0.13913509638408172,-0.10286465126837106
PER,7.0,2018.0,1400,-0.1340935189534024,-0.09855677276901774,-0.1523623175361474,-0.131561845463989,-0.16832292919481118,-0.18186167120774732,-0.20377346117137415,-0.1311879564092939
PHL,3.0,1996.0,1200,-0.15106515487367703,-0.08802005184459169,-0.24857538697356452,-0.0026897007210545817,-0.14093287792614845,-0.09668105679447321,-0.23242816265347627,-0.05023717179440795
PHL,4.0,2001.0,1200,-0.1247577323328324,-0.06226699918988967,-0.1982222093738458,-0.0542819647315583,-0.13407144923361067,-0.01947343169224835,-0.19761598155657553,-0.10939566814572833
PHL,6.0,2012.0,1200,-0.009413074782520786,-0.09539549137909538,-0.01868072522129853,0.056473343335380226,0.01289188739499106,-0.22821359142906197,0.04910911675624531,0.04816465786349341
PHL,7.0,2019.0,1200,-0.02741196181231222,0.10246513424026306,-0.07111887855450764,-0.05144558651107959,-0.018710845861007474,0.08825638735116775,-0.03802988606843015,-0.05592200014309359
POL,2.0,1989.0,938,0.09804464119224392,0.13097161405799562,0.056278502014309346,0.042649384818135745,0.08660012010854065,0.10573473860030823,0.041029744780043405,0.027723846834664882
POL,3.0,1997.0,1153,-0.06948060348380741,-0.10987971633302204,-0.11692370081141185,0.019613662939444793,-0.08919981921617053,-0.03313333647452774,-0.21991637723392682,-0.03942150265272706
POL,5.0,2005.0,1000,0.026932213429766164,-0.09963555924772238,0.04205953720592344,0.025070030346876503,-0.001631105632479853,-0.02339865358692861,-0.018067407982797212,-0.018592331904016657
POL,6.0,2012.0,966,0.025865913569844023,-0.0801042919886379,0.09952582071041491,-0.11890316950998381,-0.02472962788743939,0.03865982093226903,0.02395657331573196,-0.3225479341705546
PRI,3.0,1995.0,1164,0.025481860499909817,-0.15336920373046622,0.10532002686858367,-0.0009631777736001475,0.04402187805741565,-0.2215723174865983,0.18188549798063813,0.012664753629059016
PRI,4.0,2001.0,719,0.0365583814633903,-0.09173168700458577,0.12642479746227245,-0.03172355485835503,0.05774478384137335,-0.15886610690708577,0.18832521448034684,-0.011412350641929823
PRI,7.0,2018.0,1126,0.1048267024332991,-0.014099497027057883,0.1222556824374948,0.1370465137984361,0.15014472672660217,0.0022920388883423716,0.1738993850868684,0.1770320496685386
PSE,6.0,2013.0,1000,-0.12613732271976827,-0.022743707074832753,-0.14669057806881652,-0.15998263183613887,-0.16242471530326866,0.051224458849916193,-0.21748711505404547,-0.17102339673900885
QAT,6.0,2010.0,1060,0.10646804505123418,0.03580165961582147,-0.033107361003573484,0.38296911590795035,0.1552523105675783,-0.11321596890324655,0.14938231985215997,0.29641233671410916
ROU,3.0,1998.0,1239,-0.01500517911391219,0.1225783533642318,-0.08370520807340633,0.07643272125328285,0.0589042538418641,0.21305966599196557,0.059456756840622786,-0.011560375054338308
ROU,5.0,2005.0,1776,0.06401987496745189,0.18069938530436058,0.06311638415597931,0.008862538341973604,0.061200270136527714,0.22025141104896465,0.0642741961097471,-0.01906150607268083
ROU,6.0,2012.0,1503,0.01157890277734208,0.006885999657138012,0.03280276451006634,-0.07275925281731813,0.011630873278406657,-0.009603298493613186,0.05087097670349875,-0.14890308052407183
ROU,7.0,2018.0,1257,-0.029451714280279012,-0.1707546239511064,-0.025438544503030926,0.03025700166947533,-0.007576381292753818,-0.17577324417600193,0.003826394500742424,0.04581268136851613
RUS,2.0,1990.0,1960,0.16793217639218178,0.03116945630969614,0.15493401222307748,0.22549735261280432,0.17812970969843725,0.06832766416840398,0.09843131068445032,0.2677618743807968
RUS,3.0,1995.0,2040,-0.0989296285018662,0.015799338539607275,-0.28612432946401917,0.12639561245157813,-0.14398900267615433,0.022019297616351134,-0.47968015076298404,0.12318377189779059
RUS,5.0,2006.0,2032,0.062050044509257225,0.06734214056950992,0.039524038566372696,0.11808134660017337,0.09709209129086907,0.2949590668832679,0.01130402400749385,0.21382681330408929
RUS,6.0,2011.0,2500,-0.07334195921028082,-0.08281556250929936,-0.09751388740833519,-0.04665087470157448,-0.05280901923891694,0.06767232998018193,-0.12767104558189477,-0.04248526806516928
RUS,7.0,2017.0,1810,-0.058479942346511514,-0.06923049737053846,-0.0408625536927641,-0.08281142370848349,-0.07680939189218139,-0.04320925270388835,-0.06128335932685157,-0.11562671431180183
RWA,5.0,2007.0,1507,0.01971790837267835,-0.17378015731982804,0.010118679700382062,0.19735464001864303,-0.04150894358940423,-0.3431021249014165,-0.039343635180855756,0.15011131723215715
RWA,6.0,2012.0,1527,-0.03702804692788718,0.11067452017140376,-0.019930057265210018,-0.1331143994161252,-0.02903319279734374,0.17522452933757235,-0.03854755731844943,-0.026171028758297365
SAU,4.0,2003.0,1502,0.0410611079372762,-0.2757442061416835,0.1589139161961117,0.04841547965078233,-0.008583838648374364,-0.27574420614168343,0.06969252219311567,0.04841547965078232
SGP,4.0,2002.0,1512,0.10191689472509138,0.0031940014303102997,0.10072325282425663,0.21192124049111188,0.07626609012166509,-0.004366145292390573,0.07081755532599002,0.18329696394697875
SGP,6.0,2012.0,1972,0.02979736955619834,0.02186118821862206,-0.002354057128453887,0.13582440847913996,0.030894704410509243,0.04689921212846771,0.0023519925154752448,0.1219892603470987
SGP,7.0,2020.0,2012,0.11185242747792534,0.13704975547513612,0.11157187803825805,0.10083922719161359,0.09938002955099824,0.12211702330019608,0.1129570999799675,0.0791936002090708
SLV,3.0,1999.0,1254,-0.2576191077541979,-0.5734495654964706,-0.07644471869019409,-0.330064298817244,-0.30724201944527496,-0.693344197620397,0.02108360666230359,-0.36880339621760544
SRB,3.0,1996.0,1280,0.024807323819045855,0.13083697806579575,0.017799399469284504,-0.06655636210251235,0.00995896421280924,0.18011677647694152,-0.0006908794466345501,-0.11245618171432462
SRB,4.0,2001.0,1200,-0.07777074979424016,0.22095414695797505,-0.07714140451266553,-0.2015141201646496,-0.07632281801053192,0.2714768526610401,-0.04812906178949505,-0.25710060230128523
SRB,5.0,2006.0,1220,-0.10175670535753074,-0.031904461378610506,-0.0739264772944521,-0.1870170818507325,-0.12368511706267415,0.09104927438005625,-0.15095088575614005,-0.1827272478503823
SRB,7.0,2017.0,1045,-0.1807003254544206,-0.20735957283099085,-0.1265781382459418,-0.2268751626950754,-0.19050946402380672,-0.15123361460996285,-0.18009642662528674,-0.21333613977676386
SVK,2.0,1990.0,466,-0.15198376924021703,0.024632160256401792,-0.1318243510217501,-0.2827048042880758,-0.1602380857360185,0.09512780470647753,-0.22595903116118962,-0.24824881945296623
SVK,3.0,1998.0,1095,-0.012904849425778128,-0.04152485227563439,0.010167192390668052,-0.08106754225767634,0.0004176188029352049,0.09534707140811073,-0.04408014313066794,-0.0629582542404289
SVK,7.0,2022.0,1200,-0.005851637404550281,0.03765102721318267,0.040455276571544255,-0.08219858905894964,-0.002748373074325654,0.05934992614094878,0.012248585575402069,-0.048700249843747705
SVN,3.0,1995.0,1006,-0.06260835160606841,-0.07032189539366923,-0.030289323039445096,-0.10557986723328151,-0.0910278083193926,0.007541685168571455,-0.08219125340011754,-0.12733192684764635
SVN,5.0,2005.0,1037,-0.10925824459803227,-0.03770114608034205,-0.05945263172853454,-0.22172190874295125,-0.16519734936074626,0.0020372142579548704,-0.12887564620137473,-0.268890744968653
SVN,6.0,2011.0,1069,-0.060971907826215144,-0.10379045521306982,0.05263990828828707,-0.2529054015095975,-0.12456878065665283,0.03446251339747462,-0.07168767281523133,-0.3498389394762165
SWE,3.0,1996.0,1009,0.13095930623503543,-0.06721795814975365,0.24561818412636707,0.028812634471101512,0.17100997887137268,-0.09217766661462881,0.36153565463265847,0.015897831840348115
SWE,4.0,1999.0,1015,0.08320296346202953,-0.24645217132123642,0.18949612174780145,0.06765360754108478,0.12130371502121283,-0.3270870321130678,0.24530049690669214,0.13437493119559005
SWE,5.0,2006.0,1003,0.12090172763387495,-0.08695743096071985,0.15174530869744657,0.18522119836809273,0.13317766917014223,-0.19184309979157269,0.20062765854712522,0.194755554877737
SWE,6.0,2011.0,1206,0.1085636054557072,-0.16189674023753983,0.22497504714093802,0.08106541399516409,0.1029785624298975,-0.2668767391929401,0.25995848977819713,0.006809137055786482
THA,5.0,2007.0,1534,-0.17691988690882843,-0.03909787919383117,-0.2163794469026161,-0.16972734987056906,-0.21277444042674504,-0.04955395972641104,-0.24307832796453227,-0.24654944222195904
THA,6.0,2013.0,1200,0.058030503509386454,0.04191971328192958,0.04010844951078026,0.07545555477270553,0.0615888853102047,-0.1180392257616406,0.08336234233345849,0.07659966278018861
THA,7.0,2018.0,1500,-0.09636012864825451,0.06881239297519243,-0.17560479069026913,-0.0914077266770044,-0.11235476882250892,0.11403970301034147,-0.22218491573625226,-0.09735727980106716
TJK,7.0,2020.0,1200,0.010293391250312372,0.07019757049514697,-0.01154844287993028,-0.027743766991623252,0.03407584832896107,0.041101087264272716,0.053425225020442044,-0.032270231963162414
TTO,5.0,2006.0,1002,-0.026553004581343947,0.12220553659233815,-0.013736977304223203,-0.12678445319521647,-0.01870070036008622,0.055685004064655985,0.0060656900092073175,-0.09823407434027236
TTO,6.0,2010.0,999,0.041576344316496136,0.09582695518825585,0.05471729111664693,-0.03990905175369626,0.024834292218393048,0.038482564462849006,0.05167868469419248,-0.07009556911661961
TUN,6.0,2013.0,1205,0.04516195692276939,0.12457764877171093,-0.004044898907111142,0.07178933427145917,0.037722375292159535,0.22207176483506455,-0.053024058455103995,0.09939543900481322
TUN,7.0,2019.0,1208,-0.0972122387571377,-0.15680474341927608,-0.09974870332986482,-0.08251694541959102,-0.15573641882302097,-0.16746407232568378,-0.19836297802863648,-0.1268335304662642
TUR,2.0,1990.0,1024,-0.05900406569560737,-0.15391935156557135,-0.3521593100794243,0.19234567181517254,-0.16436158018892597,-0.10252119749561417,-0.3521593100794243,-0.06145359622094945
TUR,3.0,1996.0,1905,-0.012443906262663177,-0.06606213271175974,-0.05095353048557589,0.11406255823685454,-0.03401283329646621,-0.04500719411835784,0.013881467220096432,-0.09174830744373012
TUR,4.0,2001.0,3401,-0.173990891838007,-0.01354016390203728,-0.26886350970979356,-0.0384969720720059,-0.15567154425043556,-0.01354016390203726,-0.18267185986175,-0.17342049717254399
TUR,5.0,2007.0,1346,0.0016993523081834593,-0.13160050351124572,0.00804533014362011,0.05885656478551053,-0.009289255435676566,-0.08453999905235633,0.03464163309090121,-0.08119809979923348
TUR,6.0,2011.0,1605,0.029973746898480286,-0.14418193327075696,0.038600845227128866,0.1600299221169248,0.05813852148813372,-0.03875644254539071,0.05369156702433293,0.13783431177924357
TUR,7.0,2018.0,2414,-0.08996735451166527,-0.2352269598588684,-0.06000741655178297,-0.048530300524206545,-0.12435254983568883,-0.19226234084262547,-0.12778972163706728,-0.08930397511258477
TWN,3.0,1998.0,779,0.04203259155975408,0.009725698362375811,0.03470551664689832,0.08572013054032389,-0.017898088766887654,-0.07919722927473573,-0.03464520729357016,0.06816956243196275
TWN,5.0,2006.0,1227,0.07410872107856598,0.2035855167114396,0.0793730452200027,-0.011834756983224186,0.0814790271577971,0.20644370136767884,0.1075581124078565,-0.03941218369201604
TWN,6.0,2012.0,1232,0.12167946028373737,0.22189953849331623,0.1073316846594067,0.07734782585163849,0.13854360499266147,0.15739187263447765,0.17019863216619782,-0.0012622696220711896
TWN,7.0,2019.0,1223,0.11871703284742911,0.23667019864351513,0.13118464436527166,0.05045105617246948,0.1033437395722782,0.17814865941693497,0.16982106188463902,0.008047319099424959
TZA,4.0,2001.0,1167,0.14712493915190952,0.053905081473194845,0.123102406900515,0.22564079542973275,0.060296767835176915,0.0326944964265338,0.01183977590434752,0.1596430820519822
UGA,4.0,2001.0,1002,0.15256314547349173,0.2519006519742141,0.13647887809323941,0.17004157162005473,0.14774060773164224,0.22373798917316698,0.12528083480323343,0.19404997176235844
UKR,3.0,1996.0,2809,-0.06136246057410348,0.10604278471208992,-0.20333267525480309,0.07148370752315798,-0.06175642184559162,0.06414993894900411,-0.24431409979829383,0.06190171769294089
UKR,5.0,2006.0,1000,-0.04632011721082,0.01718165115439567,-0.07222259829107211,-0.06991038331763685,-0.039173936193276734,0.10701080760045642,-0.10588392341375992,-0.06484342564729925
UKR,6.0,2011.0,1500,-0.07167005293138705,-0.06642386035651814,-0.04403989200913215,-0.1880893663755422,-0.06025089843499911,0.14425951249109922,-0.08709451458875156,-0.21206549709786873
UKR,7.0,2020.0,1289,0.02507657540613033,-0.02404259077074574,-0.03443749145676638,0.09855596911979636,0.05611459887854453,0.055012373716432736,-0.03737391527496097,0.1296269266106485
URY,3.0,1996.0,1000,-0.05657331456941352,-0.056338824422916656,0.022089063508022894,-0.2405892455009789,0.02741539805688581,0.10099477147912284,0.09339379658458427,-0.1466336321450458
URY,5.0,2006.0,1000,0.003316782575575942,-0.024002325012097307,0.03648613599758994,-0.038042298589381456,0.035261474729679484,0.019618008399362157,0.047239629126319425,0.023037582252312772
URY,6.0,2011.0,1000,-0.04340916626150074,-0.10525808685139962,0.08379460967471516,-0.2503454776615806,-0.025110872472260737,-0.10056511687156541,0.11544594984604617,-0.29471241220994737
URY,7.0,2022.0,1000,0.09050380451329924,-0.020731326578320147,0.11633026625509534,0.11025705274151323,0.1483065624746881,-0.00934032480373904,0.17061686445419963,0.17914510340502765
USA,3.0,1995.0,1542,0.05284121257310381,0.0009192984233724517,0.11630589639373326,0.018345064586857876,0.07078670292259619,-0.0023562704507417687,0.23329925088636544,-0.045455445520592434
USA,4.0,1999.0,1200,0.08064698520920661,-0.027059937807698595,0.14725299151636473,0.08135012739385042,0.08361864457300111,-0.03364002888428642,0.17554620997759773,0.0714461596193069
USA,5.0,2006.0,1235,-0.018543723990055806,0.13003462406991662,-0.038695196325592436,0.023258432516884604,-0.03335176093352424,0.17403333394168788,-0.03268455562301934,-0.03844429711809158
USA,6.0,2011.0,2221,0.1030660814804094,0.15915511829237744,0.09697530011130069,0.15300336141935642,0.11951499514320257,0.28840777408967033,0.09645745030815693,0.1647571002476976
USA,7.0,2017.0,2595,0.01959166527545655,0.08119321472745102,0.015587884458478411,0.026275439783123664,0.03516322310344682,0.056385538893917835,0.03200841011450111,0.06904459440732352
UZB,6.0,2011.0,1500,0.130707095024058,0.1570765462995368,0.026332713228829595,0.32547818003843204,0.15230893125847908,-0.025250397463833493,0.13603104726453402,0.3087022251968163
UZB,7.0,2022.0,1250,0.06833505402890395,0.2327555527924992,-0.07502817533005764,0.14669422501211488,0.07759509073865348,0.20409072628568686,-0.03104160654127781,0.13760371455781548
VEN,3.0,1996.0,1200,-0.1362796209214927,0.04210460101813665,-0.24875528084209975,-0.018395186175399356,-0.11999399795563881,0.1515534310118175,-0.27426780343318347,-0.05745715816069272
VEN,4.0,2000.0,1200,0.038691973040343455,-0.08198924620769758,0.0802845955472602,0.007076249340991487,0.07713174620574105,-0.06589993955668846,0.14548833168114403,-0.008467831858658192
VEN,7.0,2021.0,1190,-0.10124309648516847,-0.08747486344762381,-0.09210615763267911,-0.10607792312919023,-0.05836281641225049,-0.006730369505086512,-0.10759861745661277,-0.019822361085855132
VNM,4.0,2001.0,1000,0.15821873680336504,-0.0528658948192298,0.23987462246756727,0.10228465956549321,0.09126049918357461,-0.030712859790914003,0.20906211840293357,-0.045931848211147264
VNM,5.0,2006.0,1495,0.21662292178162332,0.08927080795819659,0.22043335817624443,0.2857140570958267,0.2717295869910553,0.11511845042383208,0.32994237951584643,0.2293239082706252
VNM,7.0,2020.0,1200,0.15958095034497985,0.3331023261687142,0.06208510515460845,0.19528088895688703,0.20643942827029937,0.27327643524316797,0.16885079702032596,0.22697962582430847
YEM,6.0,2014.0,1000,0.07680581144458593,0.21709085569702247,0.022405501504367285,0.019808865566865484,0.10968998232241525,0.15059375200815228,0.03989362967999628,0.14813625990425255
ZAF,1.0,1982.0,1595,-0.04817475297397079,-0.13782591776481568,,-0.019016060699516994,0.031194310509065317,-0.13782591776481568,,0.12154728558246115
ZAF,2.0,1990.0,2736,0.017934781367327568,0.20543955653511584,-0.013661043281211437,-0.049023509871039414,-0.00022714925129178009,0.1783829190613424,0.01380486148187557,-0.06221080803137028
